"","silver_history.csv Date","silver_history.csv Price","silver_history.csv Open","silver_history.csv High","silver_history.csv Low","silver_history.csv Volume"
"2106",2017-03-07,1215.1,1224.3,1225.4,1213.7,"50"
"2107",2017-03-08,1208.5,1212.2,1212.2,1206.7,"20"
"2108",2017-03-09,1202.4,1204.5,1205.6,1202.3,"40"
"2109",2017-03-10,1200.7,1196.2,1203.3,1196.2,"0"
"2110",2017-03-13,1202.4,1206.2,1210,1202.3,"40"
"2111",2017-03-14,1201.9,1203.1,1205.9,1196.8,"20"
"2112",2017-03-15,1203.8,1202.1,1225,1200,"20150"
"2113",2017-03-16,1230.2,1222.4,1236.9,1221.3,"17730"
"2114",2017-03-17,1233.2,1229.3,1234.4,1227.3,"22010"
"2115",2017-03-20,1237.2,1232.6,1238.3,1232,"15490"
"2116",2017-03-21,1249.6,1237,1250.9,1229.9,"51210"
"2117",2017-03-22,1252.8,1247.7,1254.6,1246.9,"31660"
"2118",2017-03-23,1250.1,1251.5,1256.4,1245.6,"39790"
"2119",2017-03-24,1251.7,1248.2,1255,1243.7,"51110"
"2120",2017-03-27,1258.8,1247.2,1264.2,1247.2,"70830"
"2121",2017-03-28,1258.8,1257.1,1261.4,1250.5,"111010"
"2122",2017-03-29,1256.8,1253,1257.5,1250,"166690"
"2123",2017-03-30,1248,1256.1,1256.5,1244.2,"217660"
"2124",2017-03-31,1251.2,1244.6,1252.8,1241.5,"165210"
"2125",2017-04-03,1254,1251.9,1255.9,1246.4,"142200"
"2126",2017-04-04,1258.4,1255.5,1263.7,1255.5,"158360"
"2127",2017-04-05,1248.5,1258.2,1259.3,1245.4,"236740"
"2128",2017-04-06,1253.3,1257.6,1260.9,1251.3,"165260"
"2129",2017-04-07,1257.3,1253.9,1273.3,1252.4,"375410"
"2130",2017-04-10,1253.9,1255.6,1258.9,1248.2,"182200"
"2131",2017-04-11,1274.2,1256.8,1277.4,1254.7,"292140"
"2132",2017-04-12,1278.1,1277.2,1289,1273.8,"251100"
"2133",2017-04-13,1288.5,1288.3,1290.7,1283.8,"235460"
"2134",2017-04-14,1289.65,1289.65,1289.65,1289.65,"-"
"2135",2017-04-17,1291.9,1292.4,1297.4,1283.1,"191670"
"2136",2017-04-18,1294.1,1286.7,1294.4,1280.6,"280740"
"2137",2017-04-19,1283.4,1291.7,1292.7,1275.4,"260700"
"2138",2017-04-20,1283.8,1282.2,1285.2,1278,"245620"
"2139",2017-04-21,1289.1,1283.3,1290.1,1280,"229600"
"2140",2017-04-24,1277.5,1280,1280,1266,"302840"
"2141",2017-04-25,1267.2,1277.9,1279.9,1262.8,"253770"
"2142",2017-04-26,1264.2,1265.5,1272.8,1260.7,"241050"
"2143",2017-04-27,1265.9,1270.2,1271.1,1261.8,"210730"
"2144",2017-04-28,1268.3,1265.2,1269.9,1264.2,"173290"
"2145",2017-05-01,1255.5,1269.6,1272.4,1254.9,"199780"
"2146",2017-05-02,1257,1257.4,1258.8,1252.6,"181510"
"2147",2017-05-03,1248.5,1257.8,1257.8,1236.4,"253650"
"2148",2017-05-04,1228.6,1238.5,1241.7,1225.7,"318320"
"2149",2017-05-05,1226.9,1228.5,1236,1226.2,"275890"
"2150",2017-05-08,1227.1,1223.1,1236.9,1221,"201060"
"2151",2017-05-09,1216.1,1226.6,1228.7,1214.3,"254020"
"2152",2017-05-10,1218.9,1222.1,1225.8,1217.5,"194720"
"2153",2017-05-11,1224.2,1219.2,1227.7,1216.9,"237710"
"2154",2017-05-12,1227.7,1225,1231.6,1224.4,"199880"
"2155",2017-05-15,1230,1228.3,1237.4,1226.8,"189230"
"2156",2017-05-16,1236.4,1230.8,1239.1,1230,"204210"
"2157",2017-05-17,1258.7,1237.2,1261.5,1236.3,"377870"
"2158",2017-05-18,1252.8,1261.4,1265,1245.7,"368900"
"2159",2017-05-19,1253.6,1246.8,1256.4,1246.1,"212920"
"2160",2017-05-22,1264.8,1260,1265.8,1254.8,"45560"
"2161",2017-05-23,1258.9,1263.2,1267.1,1254,"54130"
"2162",2017-05-24,1256.5,1253.8,1262.2,1250.9,"48740"
"2163",2017-05-25,1259.8,1261.6,1262.8,1256.9,"63170"
"2164",2017-05-26,1271.4,1258.6,1272.7,1256.2,"159000"
"2165",2017-05-28,1268.22,1266.31,1269.02,1266.31,"-"
"2166",2017-05-29,1266.69,1268.02,1268.6,1264.96,"-"
"2167",2017-05-30,1265.7,1271.2,1273.4,1261.8,"286210"
"2168",2017-05-31,1275.4,1265.7,1276.8,1262,"204290"
"2169",2017-06-01,1270.1,1271.6,1272.8,1263.7,"181200"
"2170",2017-06-02,1280.2,1268,1282.2,1261.3,"272290"
"2171",2017-06-05,1282.7,1282.6,1286,1280.2,"139800"
"2172",2017-06-06,1297.5,1282.5,1298.8,1282.1,"257790"
"2173",2017-06-07,1293.2,1297,1297.6,1285,"218850"
"2174",2017-06-08,1279.5,1289.5,1291.5,1273.5,"257440"
"2175",2017-06-09,1271.4,1283.5,1284.6,1266.7,"219210"
"2176",2017-06-12,1268.9,1269.7,1272.4,1265.6,"173010"
"2177",2017-06-13,1268.6,1267.7,1271,1260.5,"175600"
"2178",2017-06-14,1275.9,1268.4,1284.2,1259,"348340"
"2179",2017-06-15,1254.6,1262.7,1268.5,1252.7,"255150"
"2180",2017-06-16,1256.5,1255.6,1258.6,1253.2,"149110"
"2181",2017-06-19,1246.7,1255.8,1257.3,1244.3,"179650"
"2182",2017-06-20,1243.5,1245.4,1249.4,1242.4,"185390"
"2183",2017-06-21,1245.8,1243.9,1248.8,1241.7,"170460"
"2184",2017-06-22,1249.4,1246.4,1256,1246.4,"187390"
"2185",2017-06-23,1256.4,1250.9,1260,1250.6,"162670"
"2186",2017-06-26,1246.4,1258.1,1259,1236.5,"227470"
"2187",2017-06-27,1246.9,1245.2,1253.8,1241.8,"213420"
"2188",2017-06-28,1249.1,1247.3,1255.7,1246.7,"195070"
"2189",2017-06-29,1245.8,1249.6,1253.2,1239.7,"277750"
"2190",2017-06-30,1242.3,1245.2,1248.2,1239,"222760"
"2191",2017-07-03,1219.2,1241.7,1242.6,1218,"284450"
"2192",2017-07-04,1227.55,1224.3,1228.03,1221.49,"-"
"2193",2017-07-05,1221.7,1220.1,1228.4,1216.5,"366770"
"2194",2017-07-06,1223.3,1226.5,1229.5,1221.8,"192210"
"2195",2017-07-07,1209.7,1224.6,1228.1,1206.6,"322180"
"2196",2017-07-10,1213.2,1212.1,1215,1204,"238260"
"2197",2017-07-11,1214.7,1213.8,1217.1,1207.4,"217240"
"2198",2017-07-12,1219.1,1216.5,1225.2,1212.5,"262770"
"2199",2017-07-13,1217.3,1219.2,1223.6,1215.6,"227820"
"2200",2017-07-14,1227.5,1216.4,1232.7,1214,"267440"
"2201",2017-07-17,1233.7,1228.7,1235.4,1227.5,"174900"
"2202",2017-07-18,1241.9,1233.3,1244.1,1232.2,"253190"
"2203",2017-07-19,1242,1242,1243.5,1235.1,"198030"
"2204",2017-07-20,1245.5,1240.6,1247.2,1234.6,"269020"
"2205",2017-07-21,1254.9,1244.1,1255.9,1242.8,"240530"
"2206",2017-07-24,1254.3,1255.5,1259,1252,"212880"
"2207",2017-07-25,1258.5,1261.9,1264.2,1255.1,"62310"
"2208",2017-07-26,1255.6,1256.2,1269.8,1249.4,"95790"
"2209",2017-07-27,1266.5,1266.8,1271.3,1260.3,"161440"
"2210",2017-07-28,1275.3,1265,1277,1263.2,"250890"
"2211",2017-07-31,1273.4,1276.3,1277.3,1271.7,"165130"
"2212",2017-08-01,1279.4,1275.6,1280.3,1268.4,"213540"
"2213",2017-08-02,1278.4,1275.2,1279,1268.9,"210980"
"2214",2017-08-03,1274.4,1272.6,1277,1262.9,"207020"
"2215",2017-08-04,1264.6,1275.3,1276.5,1259.8,"270850"
"2216",2017-08-07,1264.7,1264.3,1265.6,1261.3,"123210"
"2217",2017-08-08,1262.6,1262.9,1271,1257.1,"247540"
"2218",2017-08-09,1279.3,1266.1,1284.7,1265.9,"290970"
"2219",2017-08-10,1290.1,1283.2,1293.8,1280.3,"269830"
"2220",2017-08-11,1294,1292.5,1298.1,1286.7,"265330"
"2221",2017-08-14,1290.4,1296.4,1296.4,1284.2,"238070"
"2222",2017-08-15,1279.7,1287,1287.7,1272.7,"287560"
"2223",2017-08-16,1282.9,1276.9,1289.5,1273.2,"273200"
"2224",2017-08-17,1292.4,1290,1296,1286.4,"329840"
"2225",2017-08-18,1291.6,1293.8,1306.9,1289.1,"396540"
"2226",2017-08-21,1296.7,1289.1,1299.7,1286.2,"261480"
"2227",2017-08-22,1291,1297.1,1298.1,1287,"268990"
"2228",2017-08-23,1294.7,1290.4,1297,1287.9,"235690"
"2229",2017-08-24,1292,1296,1296.8,1289.3,"246720"
"2230",2017-08-25,1297.9,1291.3,1301.4,1281.3,"358610"
"2231",2017-08-28,1315.3,1297.6,1317.8,1297,"321810"
"2232",2017-08-29,1318.9,1320.5,1331.9,1310.6,"460450"
"2233",2017-08-30,1314.1,1314.8,1319.3,1310.1,"312010"
"2234",2017-08-31,1322.2,1314.1,1329,1302.3,"376310"
"2235",2017-09-01,1330.4,1326.9,1334.5,1321.4,"368170"
"2236",2017-09-03,1341.22,1340.54,1342.07,1338.96,"-"
"2237",2017-09-04,1338.08,1341.21,1344.59,1337.01,"-"
"2238",2017-09-05,1344.5,1339.7,1349.7,1331.1,"557990"
"2239",2017-09-06,1339,1345,1347.7,1336.4,"309350"
"2240",2017-09-07,1350.3,1339,1355.5,1337.2,"363780"
"2241",2017-09-08,1351.2,1354,1362.4,1347.1,"386650"
"2242",2017-09-11,1335.7,1341.5,1344.6,1330.6,"303110"
"2243",2017-09-12,1332.7,1331.7,1336.3,1326.7,"287750"
"2244",2017-09-13,1328,1336.2,1340.5,1324.5,"306370"
"2245",2017-09-14,1329.3,1327.6,1334.9,1319.5,"336580"
"2246",2017-09-15,1325.2,1333.7,1338.2,1323,"320510"
"2247",2017-09-18,1310.8,1324,1324,1308.1,"271330"
"2248",2017-09-19,1310.6,1310.5,1315.3,1308.7,"275310"
"2249",2017-09-20,1316.4,1314.7,1319.8,1299.5,"351420"
"2250",2017-09-21,1294.8,1304.8,1305,1291.2,"402210"
"2251",2017-09-22,1297.5,1294.1,1301.9,1294.1,"264470"
"2252",2017-09-25,1311.5,1301.5,1315.8,1291.7,"362670"
"2253",2017-09-26,1301.7,1314.2,1317.1,1295,"385650"
"2254",2017-09-27,1287.8,1297.3,1299.2,1284.1,"374770"
"2255",2017-09-28,1288.7,1285.1,1291.6,1280.4,"288510"
"2256",2017-09-29,1284.8,1290.1,1293.2,1278.2,"287450"
"2257",2017-10-02,1275.8,1282.2,1282.8,1272,"272710"
"2258",2017-10-03,1274.6,1273.1,1277.4,1271,"207420"
"2259",2017-10-04,1276.8,1274.5,1285,1273.1,"273120"
"2260",2017-10-05,1273.2,1277.5,1281.6,1268.5,"221520"
"2261",2017-10-06,1274.9,1270.6,1279.2,1262.8,"373750"
"2262",2017-10-09,1285,1278.6,1288,1277.7,"200990"
"2263",2017-10-10,1293.8,1286.8,1296.7,1284.6,"316580"
"2264",2017-10-11,1288.9,1290.7,1295.9,1286.8,"261360"
"2265",2017-10-12,1296.5,1294.6,1299.8,1291.8,"246080"
"2266",2017-10-13,1304.6,1296,1306.4,1292.9,"297570"
"2267",2017-10-16,1303,1306,1308.4,1292.5,"271280"
"2268",2017-10-17,1286.2,1297.2,1298.4,1283.2,"342410"
"2269",2017-10-18,1283,1286.9,1290.8,1278.6,"258540"
"2270",2017-10-19,1290,1282.8,1292.8,1277.6,"355710"
"2271",2017-10-20,1280.5,1292,1292.9,1279.3,"314810"
"2272",2017-10-23,1280.9,1281.5,1284.7,1273.6,"284480"
"2273",2017-10-24,1278.3,1283.9,1285.3,1274.8,"268910"
"2274",2017-10-25,1279,1278,1281.3,1272,"379400"
"2275",2017-10-26,1269.6,1278.6,1283.8,1266.4,"384120"
"2276",2017-10-27,1271.8,1268,1275.2,1263.8,"363100"
"2277",2017-10-30,1277.7,1274.3,1279.9,1269.8,"260080"
"2278",2017-10-31,1270.5,1277.6,1279.1,1268.3,"272510"
"2279",2017-11-01,1277.3,1271.8,1281.9,1268.5,"384640"
"2280",2017-11-02,1278.1,1275.2,1285.1,1274,"380140"
"2281",2017-11-03,1269.2,1277.5,1281.2,1265.9,"373410"
"2282",2017-11-05,1270.95,1270.32,1271.26,1269.18,"-"
"2283",2017-11-06,1281.6,1270.7,1283.9,1266.4,"354770"
"2284",2017-11-07,1275.8,1282.6,1282.8,1272.3,"337270"
"2285",2017-11-08,1283.7,1276.4,1288.1,1276.1,"358130"
"2286",2017-11-09,1287.5,1282.1,1289.5,1280.5,"394180"
"2287",2017-11-10,1274.2,1286,1287.7,1273.6,"354580"
"2288",2017-11-12,1275.47,1275.18,1275.89,1274.56,"-"
"2289",2017-11-13,1278.99,1275.45,1279.68,1275.06,"-"
